text,label
חךנט עאיגד/,ru_from_he
דםצק יקר,en_from_he
HKS,he_from_en
nj;t,ru_from_en
ьу ершы,en_from_ru
מים,he
RUMV,he_from_en
מאעאיצ אבלנ,ru_from_he
ерштл,en_from_ru
NH,he_from_en
Ш,en_from_ru
רק,he
нщг фы,en_from_ru
TO NV,he_from_en
יכול,he
фдыщ нщг,en_from_ru
עח חסאטצ,ru_from_he
your,en
׳יןבי ׳םוךג,en_from_he
THPV,he_from_en
ПАФРГ,he_from_ru
ופ,en_from_he
",snm xtkjdtr",ru_from_en
TVCV,he_from_en
פקםפךק,en_from_he
'nj,ru_from_en
TU CT,he_from_en
пщ щт,en_from_ru
ZV SCR,he_from_en
ьщые пщ,en_from_ru
фы,en_from_ru
במחזמצ,ru_from_he
SRL,he_from_en
цщгдв,en_from_ru
црут,en_from_ru
םמךט,en_from_he
АЫР,he_from_ru
איך,he
חושב,he
ה,he
ק,ru_from_he
СЕ РГБК,he_from_ru
туц,en_from_ru
gjnjv,ru_from_en
умут шт,en_from_ru
АЕШ ЗПЩ,he_from_ru
ерфе ща,en_from_ru
;bpym ns,ru_from_en
מם׳ םמק,en_from_he
עןהק,en_from_he
NHO,he_from_en
ujl,ru_from_en
по,ru
ЫКД АЫР,he_from_ru
יום,he
be,en
אהבה,he
she,en
рук,en_from_ru
уж,ru
РФ ЕРД,he_from_ru
מד רכר,ru_from_he
bvtnm d,ru_from_en
црфе цфн,en_from_ru
כאן,he
מכרח/,ru_from_he
most,en
пуе,en_from_ru
מי,he
TCK FI,he_from_en
רואה,he
CT HRJ,he_from_en
סמחתד במחזמצ,ru_from_he
םר שכאקר,en_from_he
תמיד,he
טםו,en_from_he
ךןלק,en_from_he
האבמח,ru_from_he
я,ru
PGO PGO,he_from_en
сказать,ru
уж,ru
גשט,en_from_he
NH,he_from_en
j lj,ru_from_en
ЛТМ,he_from_ru
ЕГ МРМ,he_from_ru
и,ru
уж,ru
או,he
HKS,he_from_en
С ПЩ,he_from_ru
фе,en_from_ru
גם,en_from_he
NH,he_from_en
יותר,he
FTI CH<,he_from_en
tt kb,ru_from_en
СРБ,he_from_ru
כאן,he
איקןר ש,en_from_he
THPV,he_from_en
שם,he
cfv,ru_from_en
КУ ТФЗОМ,he_from_ru
after,en
вот,ru
фт цшер,en_from_ru
היה,he
ЫСК КГЬМ,he_from_ru
GK,he_from_en
MRHL HUSG,he_from_en
ז טא,ru_from_he
ZV GFAHU,he_from_en
ЛЕ БТРЫ,he_from_ru
בכה,ru_from_he
kb dtcm,ru_from_en
from,en
his,en
ЛТМ ФЛ,he_from_ru
только,ru
даже,ru
go,en
סמחתד,ru_from_he
KNV,he_from_en
גאבצ,ru_from_he
עחך,ru_from_he
hfp ;t,ru_from_en
ПГЛЩ,he_from_ru
вы,ru
have,en
יקר,en_from_he
THL,he_from_en
אני,he
רק,he
ьщые фтв,en_from_ru
dhtvz bvtnm,ru_from_en
כן,he
םמ גם,en_from_he
дело,ru
ЕКЮ,he_from_ru
דבר,he
םוא איןמל,en_from_he
ифсл,en_from_ru
on,en
щгк,en_from_ru
מתי,he
כי,he
ךןלק,en_from_he
יןד עןהק,en_from_he
be,en
JHHO,he_from_en
njn,ru_from_en
если,ru
глаз,ru
and,en
׳שט,en_from_he
там,ru
ОРРЩ ТР,he_from_ru
most,en
АЛ ПЛ,he_from_ru
YUC FH,he_from_en
במחזמצ,ru_from_he
now,en
тоже,ru
pf gjnjv,ru_from_en
מד,ru_from_he
njkmrj,ru_from_en
צשלק,en_from_he
ыфн ршь,en_from_ru
ша фт,en_from_ru
лтщц ьн,en_from_ru
из,ru
איש,he
RE VHV,he_from_en
цщкл,en_from_ru
ךםםל,en_from_he
עם,he
ךח עחך,ru_from_he
be,en
очень,ru
ארץ,he
של,he
ק האבמח,ru_from_he
טח ברכפכמצ,ru_from_he
טםור בםוךג,en_from_he
מה,he
сщгдв,en_from_ru
מם׳ איקט,en_from_he
ז,ru_from_he
ךאלח מחמ,ru_from_he
ТРЩ,he_from_ru
ult 'nj,ru_from_en
XPR,he_from_en
מחלצרח האבמח,ru_from_he
KT,he_from_en
ершы ыфн,en_from_ru
ירח,he
pltcm rjnjhsq,ru_from_en
xtkjdtr cdjq,ru_from_en
ףא,ru_from_he
GHR TUNR,he_from_en
עחמחה רכרח/,ru_from_he
ьфлу сфт,en_from_ru
КГЕМ,he_from_ru
ודק םר,en_from_he
most,en
ЕЩ,he_from_ru
PGO DO,he_from_en
ZV,he_from_en
дшлу пщщв,en_from_ru
מי,he
עקא,en_from_he
טוב,he
ןכ,en_from_he
не,ru
АЕШ ЛТМ,he_from_ru
ФЛ,he_from_ru
פקםפךק,en_from_he
фдд ерфт,en_from_ru
׳םרל,en_from_he
מכה,ru_from_he
РАГЛ ЕГТК,he_from_ru
",מחמ",ru_from_he
או,he
AK NV,he_from_en
ZV,he_from_en
ךחה,ru_from_he
"ךלז ,מח",ru_from_he
like,en
тот,ru
׳ק ׳ים,en_from_he
JHHO,he_from_en
can,en
ns,ru_from_en
если,ru
רואה,he
ин,en_from_ru
its,en
ерфе,en_from_ru
on,en
мы,ru
איקט מק׳,en_from_he
lheu rjnjhsq,ru_from_en
еруку,en_from_ru
мы,ru
tt kb,ru_from_en
до,ru
איקצ א׳ם,en_from_he
ЯТШ ЕРЗМ,he_from_ru
здесь,ru
טקשר שךך,en_from_he
any,en
ьфлу цудд,en_from_ru
with,en
אתה,he
nfrjq lheu,ru_from_en
דשט ׳יןבי,en_from_he
у,ru
he,en
АЛ,he_from_ru
חודא ןאד,en_from_he
ерут,en_from_ru
nfv,ru_from_en
who,en
",snm ;bpym",ru_from_en
be,en
щту умут,en_from_ru
KT,he_from_en
а,ru
щт црфе,en_from_ru
כןרדא,en_from_he
גחמ מחףא,ru_from_he
רמח החסצ,ru_from_he
GUKO T<,he_from_en
יןד שמג,en_from_he
тщц шеы,en_from_ru
מאוד,he
איקצ םאיקר,en_from_he
AO TBH,he_from_en
RUMV AO,he_from_en
טכךח,ru_from_he
e; ds,ru_from_en
С Л,he_from_ru
тоже,ru
иу,en_from_ru
tt,ru_from_en
из,ru
ецщ,en_from_ru
יותר,he
ТР БТРЫ,he_from_ru
jy,ru_from_en
ыщ гыу,en_from_ru
FI,he_from_en
ТБР ЧЗК,he_from_ru
SCR,he_from_en
такой,ru
не,ru
will,en
could,en
ьфлу ыру,en_from_ru
an,en
lf;t dtcm,ru_from_en
ЕБ,he_from_ru
друг,ru
стать,ru
gjl rjnjhsq,ru_from_en
GK,he_from_en
יןד םמק,en_from_he
איקמ,en_from_he
все,ru
׳שמא ׳ןאי,en_from_he
MRHL HRJ,he_from_en
blnb pltcm,ru_from_en
TO C,he_from_en
ТЕГЫ ЫКД,he_from_ru
any,en
ארץ,he
ЕРЗМ,he_from_ru
за,ru
ешьу,en_from_ru
БТРЫ,he_from_ru
מם׳ אם,en_from_he
ещ цфн,en_from_ru
FI THL,he_from_en
о,ru
in,en
ds gjnjv,ru_from_en
с,ru
צק בםוךג,en_from_he
their,en
ybxnj,ru_from_en
her,en
ר,ru_from_he
on,en
RUMV,he_from_en
לא,he
two,en
גיאהז ךאלח,ru_from_he
тоже,ru
ыщ,en_from_ru
צריך,he
ЬКРД,he_from_ru
гыу,en_from_ru
зущзду,en_from_ru
כדי,he
МРМ,he_from_ru
сказать,ru
умут ыуу,en_from_ru
בית,he
היה,he
ТР,he_from_ru
РФ,he_from_ru
T<V XPR,he_from_en
ירח,he
דרך,he
KNV TVCV,he_from_en
על,he
еру,en_from_ru
know,en
עולם,he
אתה,he
дело,ru
;t,ru_from_en
TR> RUTV,he_from_en
себя,ru
иусфгыу ыуу,en_from_ru
сказать,ru
לא,he
כםר,en_from_he
סמחתד,ru_from_he
ךיקו ךלז,ru_from_he
םאיקר איקדק,en_from_he
כ,ru_from_he
ג ב,ru_from_he
ВЩ,he_from_ru
be,en
חךנט פךאבצ,ru_from_he
הוא,he
КУ МРМ,he_from_ru
על,he
HFUK SRL,he_from_en
על,he
so,en
want,en
ns ujl,ru_from_en
FH HU<R,he_from_en
TVCV,he_from_en
you,en
e,ru_from_en
יותר,he
РКО,he_from_ru
такой,ru
ZV CT,he_from_en
РГЫП,he_from_ru
ыщ,en_from_ru
I,en
his,en
тоже,ru
РГЩ ЬКРД,he_from_ru
ANA HRJ,he_from_en
щту фт,en_from_ru
ult,ru_from_en
on,en
צשלק דשט,en_from_he
it,en
nj nfrjq,ru_from_en
ьу ерфт,en_from_ru
ьщые,en_from_ru
KJO,he_from_en
ЯМ,he_from_ru
use,en
חטכ נהאמצ,ru_from_he
GFAHU GO,he_from_en
אם,he
כדי,he
׳קךך עם,en_from_he
ОГФС,he_from_ru
אומר,he
after,en
иге,en_from_ru
what,en
АЫР ЕСЛ,he_from_ru
ל,he
אומר,he
עיר,he
АЕШ РФ,he_from_ru
מי,he
blnb,ru_from_en
АЛ ЯТШ,he_from_ru
T<V,he_from_en
back,en
NH,he_from_en
מאוד,he
под,ru
NV FSH,he_from_en
gjl,ru_from_en
еруыу щмук,en_from_ru
and,en
цфте фт,en_from_ru
ctqxfc,ru_from_en
работа,ru
пщ,en_from_ru
дом,ru
בכה,ru_from_he
יכפ טא,ru_from_he
עםםג שא,en_from_he
אישמ,en_from_he
טכךח,ru_from_he
jlby,ru_from_en
даже,ru
лицо,ru
шеы,en_from_ru
at,en
тот,ru
цфн цшер,en_from_ru
nfv gjnjv,ru_from_en
מאעאיצ נךמנ,ru_from_he
БТРЫ ЯТШ,he_from_ru
זה,he
ЕГТК,he_from_ru
day,en
ли,ru
pltcm yb,ru_from_en
׳קךך דשט,en_from_he
ЕРФ ФЩ,he_from_ru
bp,ru_from_en
"ct,z ;bpym",ru_from_en
יןצ,en_from_he
ыщ цшер,en_from_ru
KT GFAHU,he_from_en
פךאבצ,ru_from_he
иметь,ru
מתי,he
use,en
сщьу,en_from_ru
dhtvz,ru_from_en
туц вщ,en_from_ru
למם׳ ׳ןךך,en_from_he
N<H,he_from_en
םכ,en_from_he
ПГЛЩ,he_from_ru
מכרח/ חסאטצ,ru_from_he
ןמאם בםצק,en_from_he
HRJ,he_from_en
what,en
ה,he
ин гз,en_from_ru
нщг,en_from_ru
ЗПЩ,he_from_ru
חךנט,ru_from_he
МГЕ ЕИР,he_from_ru
מאעאיצ,ru_from_he
ק,ru_from_he
הד,ru_from_he
lkz,ru_from_en
bp vs,ru_from_en
ОРРЩ МРМ,he_from_ru
по,ru
in,en
will,en
ТМ,he_from_ru
gj,ru_from_en
цу,en_from_ru
בכה,ru_from_he
׳יקמ דם,en_from_he
on,en
пщщв,en_from_ru
וחלחגכ גבא,ru_from_he
נקבשודק בשמ,en_from_he
она,ru
NH KT,he_from_en
עחמחה,ru_from_he
у,ru
דבר,he
דקק,en_from_he
rfrjq,ru_from_en
какой,ru
b nj,ru_from_en
יק,en_from_he
"hf,jnf bvtnm",ru_from_en
not,en
מאוד,he
БТРЫ КУ,he_from_ru
не,ru
фе гз,en_from_ru
םמ,en_from_he
сам,ru
ח רכר,ru_from_he
some,en
GHR NAPJV,he_from_en
מח,ru_from_he
чтобы,ru
שא איקןר,en_from_he
לא,he
жизнь,ru
КГЬМ НГС,he_from_ru
ולכפ טח,ru_from_he
иусфгыу цфте,en_from_ru
צק,en_from_he
C THL,he_from_en
ф ерут,en_from_ru
GUAV N<H,he_from_en
это,ru
our,en
ршы тще,en_from_ru
лицо,ru
фдыщ,en_from_ru
РГЫП ЕСЛ,he_from_ru
тще,en_from_ru
HUO,he_from_en
"hf,jnf",ru_from_en
но,ru
SCR,he_from_en
FH,he_from_en
там,ru
אא פכ,ru_from_he
גד תדמצ,ru_from_he
сщгдв,en_from_ru
other,en
ЛЕ БТРЫ,he_from_ru
ןמאם ךםםל,en_from_he
צריך,he
קהקמ צשלק,en_from_he
THA,he_from_en
работа,ru
ЕЩ М,he_from_ru
ЕРД ЕИР,he_from_ru
these,en
איקמ,en_from_he
in,en
ה,he
цфте,en_from_ru
црфе еруыу,en_from_ru
ז,ru_from_he
не,ru
bvtnm,ru_from_en
החסצ בכה,ru_from_he
лтщц,en_from_ru
THA,he_from_en
will,en
dct,ru_from_en
KT ZNI,he_from_en
lheu e;,ru_from_en
ТФЗОМ,he_from_ru
цщкл еруь,en_from_ru
gjnjv,ru_from_en
nj,ru_from_en
jxtym ;bpym,ru_from_en
רק,he
׳שמא,en_from_he
друг,ru
two,en
׳יןבי,en_from_he
׳ישא דיק,en_from_he
KNV V,he_from_en
׳ןךך ׳ישא,en_from_he
them,en
РКО,he_from_ru
על,he
a,en
к,ru
to,en
my,en
would,en
מד לנ,ru_from_he
גם,he
מכה אא,ru_from_he
DO FH,he_from_en
HKS TO,he_from_en
ZNI,he_from_en
תדמצ,ru_from_he
עם,he
RE,he_from_en
טכ,ru_from_he
и,ru
מחמ,ru_from_he
и,ru
РКО,he_from_ru
црфе ша,en_from_ru
אם,he
работа,ru
ЕГТК,he_from_ru
фтв ьн,en_from_ru
ZV,he_from_en
she,en
что,ru
NH,he_from_en
чтобы,ru
сфт,en_from_ru
היה,he
׳שמא ןמאם,en_from_he
слово,ru
first,en
ТЕГЫ ЯТШ,he_from_ru
ЕКЮ,he_from_ru
all,en
MRHL VHV,he_from_en
